,Age,BusinessTravel,DistanceFromHome,EnvironmentSatisfaction,Gender,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
693,0.42857142857142855,1.0,0.07142857142857142,0.6666666666666667,1.0,0.5,1.0,0.4905739863085835,0.1111111111111111,1.0,0.0,0.0,0.3333333333333333,0.4,1.0,0.4,0.38888888888888884,0.2,0.4117647058823529,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
340,0.4523809523809524,1.0,0.14285714285714285,1.0,1.0,0.25,1.0,0.28109531332280147,0.7777777777777777,0.0,0.3571428571428571,0.0,0.6666666666666666,0.2,0.3333333333333333,0.15000000000000002,0.1111111111111111,0.0,0.23529411764705882,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1893,0.07142857142857145,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.06161137440758294,0.1111111111111111,1.0,0.0,0.0,0.0,0.07500000000000001,0.5,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1016,0.3095238095238095,1.0,0.25,0.0,0.0,0.0,0.3333333333333333,0.013270142180094792,0.1111111111111111,0.0,0.0714285714285714,0.0,0.0,0.025,0.5,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
442,0.42857142857142855,0.0,0.3214285714285714,0.3333333333333333,1.0,0.5,1.0,0.4724065297525013,0.1111111111111111,0.0,0.2142857142857143,0.0,0.0,0.25,0.5,0.25,0.16666666666666666,0.6,0.4117647058823529,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1511,0.7857142857142856,0.5,0.39285714285714285,0.0,1.0,0.75,0.3333333333333333,0.6688783570300159,0.4444444444444444,1.0,0.2857142857142857,0.0,0.0,0.5750000000000001,0.3333333333333333,0.47500000000000003,0.38888888888888884,0.3333333333333333,0.5294117647058824,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2022,0.23809523809523808,0.5,0.07142857142857142,0.0,1.0,0.0,0.6666666666666667,0.12927856766719328,0.4444444444444444,0.0,0.0714285714285714,0.0,0.0,0.125,0.5,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1805,0.23809523809523808,0.5,0.5357142857142857,0.0,0.0,0.0,0.3333333333333333,0.0974196945760927,0.1111111111111111,0.0,0.0714285714285714,0.0,0.0,0.025,0.3333333333333333,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2334,0.2619047619047619,0.5,0.75,0.6666666666666667,0.0,0.5,0.0,0.33396524486571877,0.0,0.0,0.0714285714285714,0.0,0.0,0.25,0.3333333333333333,0.25,0.38888888888888884,0.2,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532,0.3333333333333333,0.0,0.5357142857142857,0.0,1.0,0.25,0.6666666666666667,0.2264349657714587,0.7777777777777777,0.0,0.1428571428571428,0.0,0.0,0.2,0.3333333333333333,0.1,0.1111111111111111,0.0,0.1764705882352941,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
812,0.5952380952380951,0.5,0.9285714285714285,0.6666666666666667,0.0,0.5,0.0,0.516640337019484,0.8888888888888888,0.0,0.0,0.0,0.3333333333333333,0.45,0.16666666666666666,0.2,0.38888888888888884,0.0,0.058823529411764705,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
846,0.4047619047619047,1.0,0.03571428571428571,0.6666666666666667,1.0,0.5,0.3333333333333333,0.48788836229594523,0.2222222222222222,0.0,0.4999999999999999,0.0,0.3333333333333333,0.375,0.3333333333333333,0.17500000000000002,0.38888888888888884,0.4,0.23529411764705882,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1296,0.28571428571428564,1.0,0.3214285714285714,0.0,0.0,0.5,0.6666666666666667,0.4559241706161138,1.0,0.0,0.2142857142857143,0.0,0.0,0.225,0.5,0.17500000000000002,0.38888888888888884,0.0,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55,0.35714285714285715,0.5,0.0,0.0,0.0,0.5,1.0,0.6555555555555556,0.1111111111111111,1.0,0.0714285714285714,0.0,0.0,0.375,0.16666666666666666,0.375,0.7777777777777777,0.5333333333333333,0.7058823529411764,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1014,0.3095238095238095,1.0,0.25,0.0,0.0,0.75,0.3333333333333333,0.8116377040547657,0.3333333333333333,0.0,0.0,0.0,0.0,0.225,0.5,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1835,0.5952380952380951,1.0,0.2857142857142857,0.0,1.0,0.5,0.3333333333333333,0.3854133754607688,0.6666666666666666,0.0,0.3571428571428571,0.0,0.3333333333333333,0.25,0.3333333333333333,0.125,0.2222222222222222,0.26666666666666666,0.23529411764705882,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000,0.8095238095238095,1.0,0.25,0.6666666666666667,0.0,0.0,0.0,0.10221169036334915,1.0,0.0,0.1428571428571428,0.0,0.0,0.30000000000000004,0.3333333333333333,0.125,0.2222222222222222,0.0,0.23529411764705882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1687,0.28571428571428564,0.5,0.25,0.0,0.0,0.0,0.3333333333333333,0.01305950500263297,0.1111111111111111,0.0,0.0714285714285714,0.0,0.0,0.025,0.5,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
441,0.5714285714285714,0.5,0.14285714285714285,0.3333333333333333,1.0,0.0,0.6666666666666667,0.05708267509215376,0.4444444444444444,0.0,0.4285714285714285,0.0,0.3333333333333333,0.2,0.6666666666666666,0.05,0.1111111111111111,0.13333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
850,0.3333333333333333,0.0,0.03571428571428571,0.6666666666666667,0.0,0.0,0.0,0.09573459715639812,0.1111111111111111,0.0,0.0714285714285714,0.0,1.0,0.025,0.5,0.025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
663,0.07142857142857145,1.0,0.6071428571428571,1.0,0.0,0.0,1.0,0.08867825171142707,0.1111111111111111,0.0,0.5714285714285713,0.0,0.0,0.025,0.5,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
770,0.6666666666666665,1.0,0.0,1.0,1.0,1.0,1.0,0.9804107424960505,1.0,0.0,0.4285714285714285,0.0,0.6666666666666666,0.5750000000000001,0.0,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1732,0.5238095238095237,1.0,0.07142857142857142,0.3333333333333333,1.0,0.25,0.3333333333333333,0.22917324907846234,0.7777777777777777,0.0,0.2142857142857143,0.0,0.0,0.42500000000000004,0.3333333333333333,0.05,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
777,0.07142857142857145,1.0,0.3214285714285714,0.6666666666666667,0.0,0.0,0.0,0.021432332806740388,0.1111111111111111,0.0,0.1428571428571428,0.0,0.0,0.025,1.0,0.025,0.0,0.06666666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
272,0.23809523809523808,1.0,0.2857142857142857,1.0,1.0,0.0,1.0,0.055871511321748286,0.1111111111111111,0.0,0.8571428571428571,1.0,0.3333333333333333,0.125,0.5,0.125,0.1111111111111111,0.0,0.23529411764705882,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2379,0.14285714285714285,0.5,0.0,0.3333333333333333,1.0,0.0,1.0,0.0675618746708794,0.2222222222222222,1.0,0.3571428571428571,0.0,0.0,0.125,0.3333333333333333,0.025,0.0,0.06666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1741,0.9285714285714284,1.0,0.17857142857142855,0.6666666666666667,0.0,0.25,0.0,0.47382833070036856,0.7777777777777777,1.0,0.1428571428571428,0.0,0.0,0.75,0.0,0.225,0.4444444444444444,0.26666666666666666,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934,0.19047619047619052,0.5,0.2142857142857143,0.6666666666666667,0.0,0.0,0.6666666666666667,0.10105318588730913,0.1111111111111111,1.0,0.2857142857142857,0.0,0.0,0.05,0.6666666666666666,0.05,0.05555555555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1394,0.3333333333333333,1.0,0.14285714285714285,1.0,1.0,0.25,1.0,0.4565560821484992,0.8888888888888888,0.0,0.9285714285714285,1.0,0.0,0.2,0.16666666666666666,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
271,0.6904761904761905,0.0,0.9999999999999999,0.0,1.0,0.5,0.3333333333333333,0.5708267509215377,0.1111111111111111,1.0,0.0714285714285714,0.0,0.3333333333333333,0.25,0.3333333333333333,0.25,0.38888888888888884,0.6,0.5294117647058824,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1581,0.047619047619047616,0.5,0.3214285714285714,0.6666666666666667,1.0,0.0,0.3333333333333333,5.265929436545219e-05,0.1111111111111111,0.0,0.0,0.0,0.0,0.025,0.6666666666666666,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1857,0.35714285714285715,0.5,0.5357142857142857,0.3333333333333333,0.0,0.0,0.0,0.0912585571353344,0.0,0.0,0.2142857142857143,0.0,0.0,0.375,0.16666666666666666,0.35000000000000003,0.611111111111111,0.8,0.6470588235294118,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646,0.3333333333333333,1.0,0.42857142857142855,0.6666666666666667,1.0,0.0,0.6666666666666667,0.07525013164823594,0.4444444444444444,1.0,0.1428571428571428,0.0,0.0,0.17500000000000002,0.3333333333333333,0.1,0.16666666666666666,0.0,0.1764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
962,0.7857142857142856,1.0,0.14285714285714285,0.6666666666666667,1.0,0.75,0.3333333333333333,0.6854660347551342,0.1111111111111111,1.0,0.0,0.0,0.3333333333333333,0.8250000000000001,0.3333333333333333,0.8250000000000001,0.5,0.0,0.5882352941176471,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
685,0.19047619047619052,0.5,0.0,0.6666666666666667,1.0,0.25,0.0,0.17298578199052134,0.1111111111111111,0.0,0.0714285714285714,0.0,0.0,0.17500000000000002,0.3333333333333333,0.17500000000000002,0.38888888888888884,0.0,0.4117647058823529,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2005,0.5476190476190477,0.5,0.2142857142857143,0.6666666666666667,0.0,0.5,0.3333333333333333,0.3341232227488152,0.3333333333333333,0.0,0.4285714285714285,0.0,0.6666666666666666,0.30000000000000004,0.3333333333333333,0.2,0.38888888888888884,0.06666666666666667,0.4117647058823529,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352,0.6190476190476188,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.21190100052659297,0.2222222222222222,0.0,0.2857142857142857,0.0,0.3333333333333333,0.25,0.8333333333333333,0.05,0.0,0.13333333333333333,0.11764705882352941,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
459,0.5476190476190477,0.0,0.03571428571428571,0.0,0.0,0.25,0.6666666666666667,0.30552922590837284,0.2222222222222222,1.0,0.4285714285714285,0.0,0.0,0.25,0.5,0.2,0.38888888888888884,0.0,0.4117647058823529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1402,0.3095238095238095,1.0,0.03571428571428571,1.0,0.0,0.0,1.0,0.0063191153238546585,0.1111111111111111,1.0,0.0,0.0,1.0,0.025,0.6666666666666666,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1792,0.02380952380952378,1.0,0.25,0.6666666666666667,0.0,0.0,0.0,0.08330700368615063,0.1111111111111111,0.0,0.2142857142857143,0.0,0.0,0.025,0.3333333333333333,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1827,0.42857142857142855,0.5,0.2142857142857143,0.6666666666666667,1.0,0.25,0.0,0.2286466561348078,0.4444444444444444,0.0,0.3571428571428571,0.0,0.0,0.30000000000000004,0.3333333333333333,0.15000000000000002,0.0,0.0,0.29411764705882354,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,0.28571428571428564,0.0,0.2142857142857143,0.6666666666666667,1.0,0.0,0.6666666666666667,0.013954713006845705,0.1111111111111111,0.0,0.1428571428571428,0.0,0.6666666666666666,0.025,0.3333333333333333,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1306,0.3095238095238095,0.5,0.2142857142857143,0.0,0.0,0.5,0.0,0.45434439178515007,0.2222222222222222,0.0,0.2142857142857143,0.0,0.6666666666666666,0.225,0.5,0.07500000000000001,0.1111111111111111,0.13333333333333333,0.11764705882352941,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
612,0.23809523809523808,1.0,0.03571428571428571,0.3333333333333333,0.0,0.25,0.3333333333333333,0.19852553975776724,0.1111111111111111,1.0,0.6428571428571427,1.0,0.0,0.2,0.3333333333333333,0.2,0.38888888888888884,0.4666666666666667,0.29411764705882354,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1909,0.2619047619047619,1.0,0.03571428571428571,0.0,0.0,0.0,0.6666666666666667,0.19884149552396,0.8888888888888888,0.0,0.2142857142857143,0.0,0.6666666666666666,0.125,0.3333333333333333,0.025,0.05555555555555555,0.06666666666666667,0.058823529411764705,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
435,0.35714285714285715,1.0,0.5,0.3333333333333333,1.0,0.5,0.6666666666666667,0.6635597682991048,0.7777777777777777,1.0,0.0714285714285714,0.0,0.0,0.375,0.3333333333333333,0.17500000000000002,0.3333333333333333,0.4666666666666667,0.4117647058823529,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2129,0.14285714285714285,1.0,0.14285714285714285,0.3333333333333333,1.0,0.0,0.0,0.15808320168509743,0.3333333333333333,0.0,0.0714285714285714,0.0,0.0,0.125,0.5,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,0.28571428571428564,1.0,0.5357142857142857,1.0,1.0,0.25,0.6666666666666667,0.22601369141653502,0.8888888888888888,0.0,0.2857142857142857,0.0,0.6666666666666666,0.1,0.3333333333333333,0.05,0.05555555555555555,0.13333333333333333,0.11764705882352941,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
713,0.6428571428571428,1.0,0.0,1.0,0.0,0.0,1.0,0.06640337019483938,0.3333333333333333,0.0,0.2142857142857143,0.0,0.6666666666666666,0.2,0.3333333333333333,0.125,0.16666666666666666,0.0,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
54,0.19047619047619052,1.0,0.7857142857142857,0.6666666666666667,0.0,0.25,1.0,0.16577145866245394,0.7777777777777777,1.0,0.5714285714285713,0.0,0.3333333333333333,0.125,0.3333333333333333,0.05,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
91,0.7857142857142856,1.0,0.7142857142857143,0.6666666666666667,1.0,0.25,1.0,0.2333859926276988,0.0,1.0,0.7857142857142857,1.0,0.0,0.275,0.3333333333333333,0.25,0.38888888888888884,0.06666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
185,0.35714285714285715,1.0,0.4642857142857143,1.0,0.0,0.0,0.3333333333333333,0.09199578725645077,0.1111111111111111,0.0,0.1428571428571428,0.0,0.3333333333333333,0.2,0.8333333333333333,0.2,0.38888888888888884,0.06666666666666667,0.3529411764705882,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2200,0.19047619047619052,0.5,0.03571428571428571,0.6666666666666667,1.0,0.0,0.0,0.10837282780410742,0.0,0.0,0.2857142857142857,0.0,0.0,0.125,0.3333333333333333,0.1,0.16666666666666666,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,0.5238095238095237,1.0,0.17857142857142855,0.3333333333333333,0.0,0.75,0.6666666666666667,0.64391785150079,0.7777777777777777,0.0,0.2857142857142857,0.0,0.0,0.55,0.5,0.5,0.3333333333333333,0.3333333333333333,0.7647058823529411,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1644,0.3095238095238095,1.0,0.5,0.6666666666666667,1.0,0.25,0.6666666666666667,0.2720905739863086,0.2222222222222222,1.0,0.3571428571428571,0.0,0.3333333333333333,0.25,0.5,0.2,0.2222222222222222,0.4,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
751,0.7619047619047619,0.0,0.0,1.0,0.0,0.25,0.6666666666666667,0.28109531332280147,0.0,0.0,0.0714285714285714,0.0,0.3333333333333333,0.47500000000000003,0.5,0.45,0.38888888888888884,0.0,0.7647058823529411,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1720,0.23809523809523808,1.0,0.3214285714285714,0.6666666666666667,1.0,0.25,0.6666666666666667,0.25523959978936284,0.1111111111111111,1.0,0.0714285714285714,0.0,0.0,0.2,0.0,0.125,0.2222222222222222,0.26666666666666666,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2118,0.2619047619047619,0.5,0.5714285714285714,0.3333333333333333,1.0,0.0,0.3333333333333333,0.12969984202211693,0.2222222222222222,0.0,0.0,0.0,0.0,0.125,0.3333333333333333,0.1,0.16666666666666666,0.06666666666666667,0.1764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985,0.3095238095238095,1.0,0.75,1.0,1.0,0.25,0.6666666666666667,0.27224855186940494,0.1111111111111111,1.0,0.2857142857142857,0.0,0.6666666666666666,0.25,0.5,0.25,0.1111111111111111,0.4,0.4117647058823529,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1227,0.3095238095238095,1.0,0.03571428571428571,0.3333333333333333,1.0,0.0,0.6666666666666667,0.1299631384939442,0.1111111111111111,0.0,0.2142857142857143,0.0,0.3333333333333333,0.15000000000000002,0.3333333333333333,0.125,0.1111111111111111,0.0,0.1764705882352941,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2274,0.6190476190476188,1.0,0.10714285714285714,0.6666666666666667,1.0,0.25,0.3333333333333333,0.20447604002106376,0.3333333333333333,0.0,0.0714285714285714,0.0,0.3333333333333333,0.2,0.3333333333333333,0.15000000000000002,0.1111111111111111,0.2,0.29411764705882354,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
199,0.4761904761904761,1.0,0.9999999999999999,1.0,1.0,0.25,1.0,0.2765666140073723,0.3333333333333333,0.0,0.4999999999999999,0.0,0.3333333333333333,0.225,0.5,0.17500000000000002,0.38888888888888884,0.06666666666666667,0.4117647058823529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1182,0.42857142857142855,0.0,0.0,1.0,0.0,0.25,0.6666666666666667,0.1771985255397578,0.0,0.0,0.2857142857142857,0.0,0.0,0.1,1.0,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
991,0.3333333333333333,1.0,0.03571428571428571,0.6666666666666667,1.0,0.25,0.3333333333333333,0.16161137440758294,0.0,1.0,0.1428571428571428,0.0,1.0,0.1,0.5,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.11764705882352941,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
247,0.380952380952381,1.0,0.03571428571428571,1.0,1.0,0.25,0.0,0.2605581885202738,0.6666666666666666,0.0,0.1428571428571428,0.0,0.3333333333333333,0.325,0.5,0.275,0.5,0.3333333333333333,0.5294117647058824,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
